timestamp,symbol,side,scanner_status,portfolio_status,reason,original_risk_pct,final_risk_pct,estimated_lot,final_score,var_95,cvar_95,warnings
2026-06-24T18:17:17.912489,XAUUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010000,1.33,54.64,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.914490,XAGUSD,SELL,REJECTED,N/A,Low model probability 0.27 < 0.55 | Expected R 0.00 <= 0,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.914490,BTCUSD,BUY,REJECTED,N/A,Low model probability 0.40 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.914490,ETHUSD,BUY,REJECTED,N/A,Low model probability 0.34 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.915493,NAS100,BUY,REJECTED,N/A,Low model probability 0.33 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.915493,US500,BUY,REJECTED,N/A,Spread 55 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.916493,GER40,SELL,REJECTED,N/A,Low model probability 0.26 < 0.55 | Expected R 0.00 <= 0,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.916493,EURUSD,BUY,REJECTED,N/A,Low model probability 0.24 < 0.55 | Expected R 0.00 <= 0 | Spread 49 > Max 15 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.917493,GBPUSD,BUY,REJECTED,N/A,Low model probability 0.43 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.917493,USDJPY,BUY,REJECTED,N/A,Low model probability 0.26 < 0.55 | Expected R 0.00 <= 0 | Spread 58 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.937848,ETHUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010500,0.07,50.02,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.938847,XAGUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,0.80,45.14,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.939845,XAUUSD,SELL,REJECTED,N/A,Low model probability 0.44 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.940846,BTCUSD,SELL,REJECTED,N/A,Low model probability 0.32 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.940846,NAS100,BUY,REJECTED,N/A,Spread 31 > Max 30,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.941845,US500,BUY,REJECTED,N/A,Low model probability 0.36 < 0.55 | Spread 41 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.941845,GER40,SELL,REJECTED,N/A,Low model probability 0.42 < 0.55 | Spread 54 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.942846,EURUSD,BUY,REJECTED,N/A,Spread 52 > Max 15,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.942846,GBPUSD,SELL,REJECTED,N/A,Low model probability 0.42 < 0.55 | Spread 25 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.943851,USDJPY,SELL,REJECTED,N/A,Low model probability 0.22 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.960992,XAUUSD,SELL,REJECTED,N/A,Low model probability 0.36 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.961991,XAGUSD,BUY,REJECTED,N/A,Low model probability 0.52 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.961991,BTCUSD,BUY,REJECTED,N/A,Low model probability 0.22 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.962991,ETHUSD,SELL,REJECTED,N/A,Low model probability 0.34 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.962991,NAS100,SELL,REJECTED,N/A,Low model probability 0.26 < 0.55 | Expected R 0.00 <= 0,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.962991,US500,SELL,REJECTED,N/A,Spread 23 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.963991,GER40,SELL,REJECTED,N/A,Low model probability 0.48 < 0.55 | Spread 45 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.963991,EURUSD,SELL,REJECTED,N/A,Low model probability 0.46 < 0.55 | Spread 26 > Max 15,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.964991,GBPUSD,SELL,REJECTED,N/A,Low model probability 0.31 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.964991,USDJPY,SELL,REJECTED,N/A,Low model probability 0.49 < 0.55 | Spread 49 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.982123,GER40,BUY,APPROVED,APPROVED,OK,0.010000,0.010000,2.50,50.28,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.984124,XAUUSD,BUY,REJECTED,N/A,Low model probability 0.41 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.984124,XAGUSD,SELL,REJECTED,N/A,Low model probability 0.24 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.985122,BTCUSD,BUY,REJECTED,N/A,Low model probability 0.42 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.985122,ETHUSD,BUY,REJECTED,N/A,Low model probability 0.53 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.986125,NAS100,BUY,REJECTED,N/A,Low model probability 0.23 < 0.55 | Expected R 0.00 <= 0 | Spread 49 > Max 30 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.986125,US500,BUY,REJECTED,N/A,Spread 56 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.987122,EURUSD,BUY,REJECTED,N/A,Low model probability 0.37 < 0.55 | Spread 52 > Max 15,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.987122,GBPUSD,SELL,REJECTED,N/A,Spread 33 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:17.987122,USDJPY,BUY,REJECTED,N/A,Low model probability 0.25 < 0.55 | Expected R 0.00 <= 0 | Spread 41 > Max 20 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.005268,USDJPY,SELL,APPROVED,APPROVED,OK,0.010000,0.010010,2.86,33.46,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.007271,XAGUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,0.80,30.62,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.008270,XAUUSD,SELL,REJECTED,N/A,Low model probability 0.36 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.008270,BTCUSD,SELL,REJECTED,N/A,Low model probability 0.29 < 0.55 | Expected R 0.00 <= 0,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.008270,ETHUSD,BUY,REJECTED,N/A,Low model probability 0.37 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.009270,NAS100,SELL,REJECTED,N/A,Spread 32 > Max 30,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.009270,US500,BUY,REJECTED,N/A,Spread 33 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.010269,GER40,BUY,REJECTED,N/A,Low model probability 0.24 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.010269,EURUSD,BUY,REJECTED,N/A,Low model probability 0.53 < 0.55 | Spread 19 > Max 15,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.011273,GBPUSD,SELL,REJECTED,N/A,Spread 59 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.029270,GER40,BUY,APPROVED,APPROVED,OK,0.010000,0.010000,2.50,53.50,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.031272,ETHUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010500,0.07,48.47,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.032271,XAUUSD,BUY,REJECTED,N/A,Low model probability 0.38 < 0.55 | Spread 51 > Max 40,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.032271,XAGUSD,BUY,REJECTED,N/A,Low model probability 0.38 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.033271,BTCUSD,BUY,REJECTED,N/A,Low model probability 0.33 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.033271,NAS100,SELL,REJECTED,N/A,Low model probability 0.51 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.034273,US500,SELL,REJECTED,N/A,Low model probability 0.55 < 0.55 | Spread 35 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.034273,EURUSD,SELL,REJECTED,N/A,Spread 47 > Max 15,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.035271,GBPUSD,BUY,REJECTED,N/A,Low model probability 0.30 < 0.55 | Expected R 0.00 <= 0 | Spread 40 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.036269,USDJPY,SELL,REJECTED,N/A,Spread 23 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.054384,XAUUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010000,1.33,39.60,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.055385,XAGUSD,SELL,REJECTED,N/A,Low model probability 0.22 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.055385,BTCUSD,BUY,REJECTED,N/A,Low model probability 0.21 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.056384,ETHUSD,BUY,REJECTED,N/A,Low model probability 0.45 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.056384,NAS100,SELL,REJECTED,N/A,Spread 49 > Max 30,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.057384,US500,SELL,REJECTED,N/A,Spread 29 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.057384,GER40,SELL,REJECTED,N/A,Low model probability 0.49 < 0.55 | Spread 29 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.057384,EURUSD,BUY,REJECTED,N/A,Spread 39 > Max 15,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.058384,GBPUSD,SELL,REJECTED,N/A,Low model probability 0.45 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.058384,USDJPY,BUY,REJECTED,N/A,Low model probability 0.22 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.076384,XAGUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,0.80,35.82,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.077384,XAUUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.001800,0.24,31.50,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.078383,BTCUSD,BUY,REJECTED,N/A,Low model probability 0.40 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.079385,ETHUSD,SELL,REJECTED,N/A,Low model probability 0.23 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.079385,NAS100,SELL,REJECTED,N/A,Low model probability 0.20 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.080384,US500,BUY,REJECTED,N/A,Low model probability 0.28 < 0.55 | Expected R 0.00 <= 0 | Spread 46 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.080384,GER40,BUY,REJECTED,N/A,Low model probability 0.54 < 0.55 | Spread 37 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.080384,EURUSD,BUY,REJECTED,N/A,Low model probability 0.53 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.081385,GBPUSD,BUY,REJECTED,N/A,Low model probability 0.53 < 0.55 | Spread 50 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.081385,USDJPY,SELL,REJECTED,N/A,Low model probability 0.30 < 0.55 | Expected R 0.00 <= 0 | Spread 59 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.100385,ETHUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010500,0.07,52.46,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.102389,EURUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,4.00,39.66,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.104388,GER40,SELL,APPROVED,REJECTED,Exceeds max total risk (3.05% > 3.00%),0.010000,0.000000,0.00,34.62,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.104388,XAUUSD,BUY,REJECTED,N/A,Low model probability 0.38 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.105385,XAGUSD,BUY,REJECTED,N/A,Low model probability 0.54 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.105385,BTCUSD,BUY,REJECTED,N/A,Low model probability 0.46 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.105385,NAS100,BUY,REJECTED,N/A,Spread 39 > Max 30,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.106385,US500,SELL,REJECTED,N/A,Low model probability 0.29 < 0.55 | Expected R 0.00 <= 0 | Spread 54 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.106385,GBPUSD,BUY,REJECTED,N/A,Low model probability 0.32 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.107385,USDJPY,SELL,REJECTED,N/A,Low model probability 0.37 < 0.55 | Spread 54 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.125387,BTCUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,0.01,49.30,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.127388,EURUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010000,4.00,39.66,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.128386,XAUUSD,BUY,REJECTED,N/A,Low model probability 0.42 < 0.55 | Spread 44 > Max 40,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.128386,XAGUSD,BUY,REJECTED,N/A,Low model probability 0.30 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.129387,ETHUSD,SELL,REJECTED,N/A,Low model probability 0.28 < 0.55 | Expected R 0.00 <= 0,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.129387,NAS100,BUY,REJECTED,N/A,Low model probability 0.54 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.130385,US500,BUY,REJECTED,N/A,Low model probability 0.29 < 0.55 | Expected R 0.00 <= 0 | Spread 29 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.130385,GER40,SELL,REJECTED,N/A,Low model probability 0.23 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.130385,GBPUSD,BUY,REJECTED,N/A,Low model probability 0.29 < 0.55 | Expected R 0.00 <= 0 | Spread 30 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.131386,USDJPY,BUY,REJECTED,N/A,Low model probability 0.53 < 0.55 | Spread 53 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.151469,BTCUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,0.01,60.50,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.152470,ETHUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.001500,0.01,59.70,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.154471,XAUUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010000,1.33,37.04,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.155472,XAGUSD,SELL,REJECTED,N/A,Low model probability 0.37 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.155472,NAS100,BUY,REJECTED,N/A,Low model probability 0.43 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.156474,US500,SELL,REJECTED,N/A,Spread 54 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.156474,GER40,SELL,REJECTED,N/A,Spread 29 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.156474,EURUSD,SELL,REJECTED,N/A,Low model probability 0.48 < 0.55 | Spread 36 > Max 15,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.157469,GBPUSD,SELL,REJECTED,N/A,Low model probability 0.35 < 0.55 | Spread 45 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.157469,USDJPY,BUY,REJECTED,N/A,Low model probability 0.41 < 0.55 | Spread 51 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.176467,BTCUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010000,0.01,54.65,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.177468,XAGUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,0.80,30.41,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.178468,XAUUSD,BUY,REJECTED,N/A,Low model probability 0.27 < 0.55 | Expected R 0.00 <= 0,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.179469,ETHUSD,BUY,REJECTED,N/A,Low model probability 0.27 < 0.55 | Expected R 0.00 <= 0,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.179469,NAS100,BUY,REJECTED,N/A,Low model probability 0.33 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.179469,US500,BUY,REJECTED,N/A,Spread 25 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.180604,GER40,SELL,REJECTED,N/A,Spread 28 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.180604,EURUSD,SELL,REJECTED,N/A,Low model probability 0.35 < 0.55 | Spread 44 > Max 15,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.181606,GBPUSD,BUY,REJECTED,N/A,Low model probability 0.33 < 0.55 | Spread 26 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.181606,USDJPY,BUY,REJECTED,N/A,Low model probability 0.26 < 0.55 | Expected R 0.00 <= 0 | Spread 21 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.199605,BTCUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,0.01,53.33,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.200608,XAGUSD,SELL,APPROVED,APPROVED,OK,0.010000,0.010000,0.80,25.37,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.202604,XAUUSD,BUY,REJECTED,N/A,Low model probability 0.50 < 0.55 | Spread 54 > Max 40,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.202604,ETHUSD,SELL,REJECTED,N/A,Low model probability 0.53 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.203606,NAS100,BUY,REJECTED,N/A,Spread 58 > Max 30,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.204610,US500,SELL,REJECTED,N/A,Spread 11 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.204610,GER40,SELL,REJECTED,N/A,Low model probability 0.26 < 0.55 | Expected R 0.00 <= 0,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.205604,EURUSD,SELL,REJECTED,N/A,Low model probability 0.52 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.205604,GBPUSD,SELL,REJECTED,N/A,Low model probability 0.23 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.206605,USDJPY,SELL,REJECTED,N/A,Low model probability 0.37 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.223605,ETHUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010500,0.07,54.04,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.225608,XAUUSD,BUY,APPROVED,APPROVED,OK,0.010000,0.010000,1.33,49.37,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.226604,XAGUSD,SELL,REJECTED,N/A,Low model probability 0.46 < 0.55 | Spread 53 > Max 50,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.226604,BTCUSD,SELL,REJECTED,N/A,Low model probability 0.42 < 0.55,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.227604,NAS100,BUY,REJECTED,N/A,Low model probability 0.41 < 0.55 | Spread 43 > Max 30,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.228604,US500,BUY,REJECTED,N/A,Low model probability 0.46 < 0.55 | Spread 14 > Max 10,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.228604,GER40,SELL,REJECTED,N/A,Low model probability 0.23 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.229609,EURUSD,BUY,REJECTED,N/A,Low model probability 0.21 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.229609,GBPUSD,BUY,REJECTED,N/A,Low model probability 0.50 < 0.55 | Spread 50 > Max 20,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.230610,USDJPY,BUY,REJECTED,N/A,Low model probability 0.23 < 0.55 | Expected R 0.00 <= 0 | Extreme volatility regime,0.010000,0.000000,0.00,0.00,0.00,0.00,STATIC_CORRELATION_USED
2026-06-24T18:17:18.248606,NAS100,BUY,APPROVED,APPROVED,OK,0.010000,0.010200,1.70,52.07,0.00,0.00,STATIC_CORRELATION_USED
